id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,outcome
5755,47,management,married,basic.9y,no,no,no,cellular,nov,wed,169,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5756,53,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,205,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5757,36,blue-collar,married,basic.6y,unknown,no,no,cellular,nov,wed,83,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5758,30,admin.,divorced,high.school,no,no,no,cellular,nov,wed,113,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5759,30,admin.,divorced,high.school,no,yes,no,cellular,nov,wed,114,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5760,32,entrepreneur,married,high.school,no,yes,no,telephone,nov,wed,60,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5761,29,blue-collar,single,basic.9y,no,no,no,cellular,nov,wed,161,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5762,29,blue-collar,single,basic.9y,no,yes,no,cellular,nov,wed,128,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5763,36,technician,married,high.school,no,no,no,cellular,nov,wed,187,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5764,52,self-employed,married,university.degree,no,no,no,cellular,nov,wed,134,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5765,34,blue-collar,married,basic.6y,unknown,yes,yes,cellular,nov,wed,182,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5766,44,self-employed,married,university.degree,no,yes,no,cellular,nov,wed,87,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5767,46,management,married,unknown,no,yes,no,cellular,nov,wed,248,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5768,51,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,wed,133,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5769,52,entrepreneur,married,unknown,no,yes,no,cellular,nov,wed,149,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5770,36,admin.,single,university.degree,no,yes,no,cellular,nov,wed,152,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5771,29,services,married,high.school,no,no,no,cellular,nov,wed,133,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5772,31,technician,single,basic.9y,unknown,yes,yes,cellular,nov,wed,131,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5773,44,technician,married,professional.course,no,no,no,cellular,nov,wed,68,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5774,52,management,married,university.degree,no,yes,no,cellular,nov,wed,50,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5775,32,services,married,unknown,no,yes,yes,telephone,nov,wed,265,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5776,36,admin.,single,university.degree,no,yes,no,cellular,nov,wed,565,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5777,35,self-employed,married,university.degree,no,yes,no,cellular,nov,wed,405,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5778,39,technician,single,professional.course,no,yes,no,cellular,nov,wed,134,4,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5779,50,self-employed,unknown,basic.6y,no,no,no,cellular,nov,wed,968,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5780,31,services,married,high.school,unknown,yes,no,cellular,nov,wed,82,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5781,46,blue-collar,married,basic.4y,no,yes,no,cellular,nov,wed,416,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5782,31,technician,married,basic.9y,no,yes,no,cellular,nov,wed,17,5,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5783,52,technician,single,basic.4y,unknown,yes,no,cellular,nov,wed,208,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5784,48,technician,married,professional.course,no,no,no,cellular,nov,wed,201,3,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5785,34,technician,married,professional.course,no,yes,no,cellular,nov,wed,374,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5786,58,management,married,university.degree,no,yes,no,cellular,nov,wed,581,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5787,48,admin.,single,high.school,no,yes,no,cellular,nov,wed,105,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5788,55,technician,married,basic.9y,no,no,no,cellular,nov,wed,1548,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5789,54,management,divorced,university.degree,no,yes,no,cellular,nov,wed,150,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5790,52,admin.,married,high.school,no,yes,no,cellular,nov,wed,210,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5791,42,entrepreneur,single,university.degree,no,no,no,cellular,nov,wed,131,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5792,43,admin.,single,university.degree,no,no,no,cellular,nov,wed,97,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5793,30,admin.,divorced,high.school,no,yes,no,cellular,nov,wed,124,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5794,30,admin.,single,university.degree,no,yes,no,cellular,nov,wed,742,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5795,42,management,married,university.degree,no,yes,no,cellular,nov,wed,151,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5796,31,entrepreneur,married,high.school,no,yes,no,cellular,nov,wed,360,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5797,31,blue-collar,married,basic.9y,no,no,no,cellular,nov,wed,96,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5798,31,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,wed,117,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5799,38,entrepreneur,divorced,basic.9y,no,yes,yes,cellular,nov,wed,70,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5800,47,management,married,basic.4y,unknown,no,no,cellular,nov,wed,57,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5801,52,blue-collar,married,professional.course,unknown,yes,no,cellular,nov,wed,85,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5802,30,admin.,married,university.degree,no,yes,yes,cellular,nov,wed,89,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5803,47,management,married,basic.4y,unknown,yes,no,cellular,nov,wed,117,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5804,33,services,married,high.school,no,yes,yes,cellular,nov,wed,69,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5805,35,self-employed,single,university.degree,no,yes,no,cellular,nov,wed,414,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5806,33,admin.,married,high.school,no,yes,no,cellular,nov,wed,323,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5807,47,management,married,university.degree,no,yes,no,cellular,nov,wed,168,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5808,38,technician,married,professional.course,no,yes,no,cellular,nov,wed,111,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5809,38,technician,married,professional.course,no,yes,no,cellular,nov,wed,227,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5810,30,management,married,university.degree,no,no,no,cellular,nov,wed,72,5,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5811,32,admin.,single,high.school,no,yes,yes,cellular,nov,wed,76,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5812,38,blue-collar,married,basic.6y,no,yes,no,cellular,nov,wed,448,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5813,47,management,married,basic.4y,unknown,no,no,cellular,nov,wed,755,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5814,39,admin.,single,university.degree,no,yes,no,cellular,nov,wed,514,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5815,30,services,married,professional.course,no,yes,no,cellular,nov,wed,482,3,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5816,33,admin.,divorced,high.school,no,no,no,telephone,nov,wed,50,4,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5817,30,services,married,high.school,no,no,no,cellular,nov,wed,101,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5818,35,blue-collar,single,high.school,no,no,no,cellular,nov,wed,77,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5819,29,blue-collar,married,basic.9y,unknown,no,no,cellular,nov,wed,85,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5820,36,management,married,university.degree,no,yes,no,cellular,nov,wed,638,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5821,40,technician,married,basic.9y,no,no,no,cellular,nov,wed,59,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5822,31,admin.,married,university.degree,no,yes,no,cellular,nov,wed,779,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5823,40,technician,married,basic.9y,no,no,no,cellular,nov,wed,198,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5824,31,services,married,high.school,no,no,no,cellular,nov,wed,190,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5825,34,management,married,university.degree,no,no,no,cellular,nov,wed,363,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5826,34,services,single,high.school,no,no,no,cellular,nov,wed,155,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5827,45,blue-collar,married,basic.4y,no,yes,yes,cellular,nov,wed,130,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5828,30,admin.,married,university.degree,no,yes,no,cellular,nov,wed,19,5,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5829,40,technician,married,basic.9y,no,no,no,telephone,nov,wed,319,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5830,44,services,single,high.school,no,yes,no,cellular,nov,wed,116,5,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5831,40,technician,married,professional.course,no,yes,no,cellular,nov,wed,1283,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5832,35,management,single,university.degree,no,yes,yes,cellular,nov,wed,293,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5833,30,services,married,professional.course,no,yes,no,cellular,nov,wed,622,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,yes
5834,32,entrepreneur,married,basic.4y,no,yes,no,telephone,nov,wed,62,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5835,30,services,single,high.school,no,no,no,cellular,nov,wed,148,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5836,32,entrepreneur,married,basic.4y,no,yes,no,cellular,nov,wed,111,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5837,52,retired,married,university.degree,unknown,no,no,cellular,nov,wed,172,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5838,32,services,married,professional.course,no,yes,no,cellular,nov,wed,186,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5839,38,technician,single,basic.6y,no,yes,no,cellular,nov,wed,164,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5840,35,blue-collar,married,basic.6y,no,no,no,cellular,nov,wed,220,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5841,38,technician,single,basic.6y,no,no,no,cellular,nov,wed,296,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5842,40,admin.,single,university.degree,no,no,no,cellular,nov,wed,267,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5843,36,technician,married,professional.course,no,yes,no,cellular,nov,wed,231,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5844,29,services,single,high.school,no,yes,no,cellular,nov,wed,178,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5845,32,entrepreneur,married,basic.4y,no,yes,no,cellular,nov,wed,547,7,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5846,35,technician,single,professional.course,no,no,no,cellular,nov,wed,161,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5847,30,admin.,divorced,high.school,no,no,no,cellular,nov,wed,59,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5848,51,admin.,married,high.school,no,yes,no,cellular,nov,wed,121,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5849,35,technician,single,professional.course,no,no,no,cellular,nov,wed,477,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5850,45,blue-collar,divorced,basic.9y,no,yes,no,cellular,nov,wed,384,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5851,44,admin.,single,high.school,no,yes,no,cellular,nov,wed,149,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5852,39,admin.,married,university.degree,no,yes,no,cellular,nov,wed,59,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5853,31,blue-collar,single,basic.4y,no,no,yes,cellular,nov,wed,125,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5854,31,blue-collar,single,high.school,no,yes,no,cellular,nov,wed,522,1,6,1,success,-0.1,93.2,-42,4.12,5195.8,yes
5855,31,blue-collar,single,high.school,no,no,no,telephone,nov,wed,201,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5856,31,blue-collar,single,high.school,no,no,no,cellular,nov,wed,230,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5857,39,technician,single,professional.course,no,yes,no,cellular,nov,wed,180,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5858,35,technician,divorced,professional.course,no,no,yes,cellular,nov,wed,98,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5859,34,unknown,divorced,basic.4y,no,no,no,cellular,nov,wed,73,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5860,45,management,married,university.degree,no,no,yes,cellular,nov,wed,391,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5861,30,admin.,divorced,high.school,no,no,no,cellular,nov,wed,131,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5862,34,admin.,married,university.degree,no,yes,no,cellular,nov,wed,174,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5863,34,admin.,married,university.degree,no,yes,yes,cellular,nov,wed,147,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5864,30,blue-collar,married,basic.4y,no,yes,no,cellular,nov,wed,126,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5865,32,services,single,high.school,no,no,no,cellular,nov,wed,265,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5866,55,admin.,divorced,high.school,no,no,no,cellular,nov,wed,67,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5867,50,housemaid,divorced,high.school,no,no,no,cellular,nov,wed,136,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5868,33,self-employed,single,basic.4y,no,no,no,cellular,nov,wed,174,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5869,47,unemployed,married,high.school,unknown,no,no,cellular,nov,wed,101,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5870,35,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,299,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5871,32,admin.,married,university.degree,no,yes,no,cellular,nov,wed,392,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5872,31,blue-collar,single,high.school,no,yes,no,cellular,nov,wed,780,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5873,54,entrepreneur,married,university.degree,no,yes,no,cellular,nov,wed,159,2,4,1,success,-0.1,93.2,-42,4.12,5195.8,no
5874,40,admin.,married,university.degree,unknown,yes,no,cellular,nov,wed,562,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5875,34,blue-collar,single,basic.9y,no,no,no,cellular,nov,wed,127,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5876,33,management,married,university.degree,no,yes,no,cellular,nov,wed,418,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5877,37,management,divorced,university.degree,no,yes,no,cellular,nov,wed,259,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5878,37,management,divorced,university.degree,no,no,no,cellular,nov,wed,295,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5879,33,management,married,university.degree,no,yes,yes,cellular,nov,wed,138,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5880,31,technician,married,university.degree,no,yes,no,cellular,nov,wed,124,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5881,39,admin.,married,university.degree,no,no,no,cellular,nov,wed,146,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5882,31,blue-collar,single,high.school,no,no,no,cellular,nov,wed,145,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5883,43,management,married,university.degree,no,yes,no,cellular,nov,wed,57,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5884,29,management,married,basic.9y,no,no,no,cellular,nov,wed,69,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5885,42,unemployed,divorced,high.school,no,yes,no,cellular,nov,wed,166,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5886,49,blue-collar,divorced,basic.9y,no,yes,no,cellular,nov,wed,82,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5887,49,blue-collar,divorced,basic.9y,no,no,no,cellular,nov,wed,277,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5888,38,technician,married,professional.course,no,no,no,cellular,nov,wed,194,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5889,29,management,married,university.degree,no,no,no,cellular,nov,wed,138,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5890,43,admin.,divorced,university.degree,no,no,no,cellular,nov,wed,1502,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,yes
5891,34,management,single,high.school,no,yes,no,cellular,nov,wed,175,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5892,29,admin.,married,university.degree,no,no,no,cellular,nov,wed,117,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5893,38,technician,married,professional.course,unknown,no,no,cellular,nov,wed,1049,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,yes
5894,48,services,divorced,basic.4y,no,no,no,cellular,nov,wed,134,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5895,29,blue-collar,married,high.school,no,no,no,cellular,nov,wed,117,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5896,46,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,187,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5897,29,technician,single,professional.course,no,yes,no,cellular,nov,wed,107,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5898,36,admin.,married,university.degree,no,yes,no,cellular,nov,wed,40,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5899,36,management,married,university.degree,no,yes,no,cellular,nov,wed,161,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5900,38,entrepreneur,divorced,basic.9y,no,yes,no,cellular,nov,wed,71,5,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5901,49,services,married,basic.6y,no,yes,no,cellular,nov,wed,772,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5902,48,admin.,married,university.degree,no,no,no,cellular,nov,wed,128,7,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5903,30,admin.,single,high.school,no,yes,no,cellular,nov,wed,195,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5904,38,entrepreneur,divorced,basic.9y,no,no,no,cellular,nov,wed,353,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5905,33,blue-collar,single,basic.9y,unknown,yes,no,cellular,nov,wed,25,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5906,30,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,175,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5907,49,blue-collar,divorced,basic.6y,no,no,no,cellular,nov,wed,55,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5908,53,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,wed,137,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5909,35,admin.,married,university.degree,no,yes,no,cellular,nov,wed,631,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,yes
5910,56,management,married,university.degree,no,no,no,cellular,nov,wed,98,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5911,47,technician,married,basic.9y,no,no,yes,cellular,nov,wed,208,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5912,40,admin.,married,high.school,no,yes,no,cellular,nov,wed,131,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5913,39,management,married,high.school,no,no,no,telephone,nov,wed,47,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5914,37,management,married,university.degree,no,no,no,cellular,nov,wed,140,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5915,56,management,married,university.degree,no,yes,no,cellular,nov,wed,286,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5916,31,technician,married,university.degree,no,no,no,cellular,nov,wed,690,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5917,44,services,married,high.school,no,yes,no,telephone,nov,wed,102,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5918,47,admin.,married,university.degree,no,yes,no,cellular,nov,wed,93,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5919,42,services,married,professional.course,no,yes,yes,cellular,nov,wed,120,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5920,40,admin.,married,high.school,no,yes,no,cellular,nov,wed,570,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5921,31,technician,single,university.degree,no,yes,no,cellular,nov,wed,456,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5922,32,entrepreneur,married,university.degree,no,no,yes,cellular,nov,wed,49,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5923,41,admin.,married,university.degree,no,yes,no,cellular,nov,wed,54,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5924,37,admin.,single,university.degree,no,yes,yes,cellular,nov,wed,160,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5925,41,admin.,married,university.degree,no,yes,yes,telephone,nov,wed,385,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5926,37,admin.,single,university.degree,no,yes,no,cellular,nov,wed,250,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5927,30,entrepreneur,married,high.school,no,yes,no,cellular,nov,wed,164,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
5928,32,technician,married,university.degree,no,no,yes,cellular,nov,wed,234,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
5929,30,technician,divorced,basic.9y,no,yes,yes,cellular,nov,wed,177,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
